id_cliente,nombre,genero,fecha_registro,gasto_q,ciudad,categoria
503926,Jose Reyes,M,2026-01-07,433.78,Chimaltenango,Food
503927,Pedro Molina,F,2026-01-11,349.88,Quetzaltenango,Food
503928,Diana Flores,M,2026-01-22,448.49,Mixco,Education
503929,Hector Molina,M,2026-01-07,104.15,Villa Nueva,Education
503930,Andrea Dominguez,F,2026-02-16,345.92,Villa Nueva,Services
503931,Oscar Lima,M,2026-02-15,414.96,Guatemala,Education
503932,Miguel Hernandez,M,2026-01-28,479.82,Quetzaltenango,Retail
503933,Laura Torres,F,2026-01-02,485.24,Chimaltenango,Food
503934,Patricia Aguilar,F,2026-01-06,218.09,Guatemala,Food
503935,Patricia Reyes,M,2026-01-24,112.92,Guatemala,Retail
503936,Ricardo Ortega,M,2026-01-22,5.9,Antigua,Services
503937,Ricardo Cruz,M,2026-02-13,221.17,Quetzaltenango,Retail
503938,Miguel Perez,M,2026-01-30,326.33,Guatemala,Retail
503939,Paola Lima,F,2026-01-04,255.14,Amatitlan,Food
503940,Karla Lopez,F,2026-01-27,444.2,No especificado,Retail
503941,Fernando Herrera,F,2026-02-04,97.19,Antigua,Retail
503942,Patricia Hernandez,M,2026-02-08,196.75,Amatitlan,Retail
503943,Laura Mejia,F,2026-01-03,357.71,Mixco,Services
503944,Pedro Fuentes,F,2026-02-10,114.34,Amatitlan,Food
503945,Isabel Lima,F,2026-01-09,155.21,Escuintla,Education
503946,Patricia Aguilar,M,2026-02-14,258.24,Villa Nueva,Services
503947,Paola Mejia,F,2026-02-15,187.01,Amatitlan,Services
503948,Gabriela Herrera,No especificado,2026-02-02,117.64,Chimaltenango,Services
503949,Monica Hernandez,M,2026-02-16,14.4,Escuintla,Food
503950,Kevin Ramirez,F,2026-01-02,230.31,Amatitlan,Education
503951,Ana Torres,F,2026-01-22,250.28,Escuintla,Retail
503952,Oscar Torres,M,2026-02-16,155.51,Guatemala,Services
503953,Juan Cruz,F,2026-02-23,247.22,Chimaltenango,Education
503954,Juan Lima,F,2026-02-16,263.96,Escuintla,Services
503955,Luis Perez,F,2026-02-27,300.63,Escuintla,Services
503956,Sofia Molina,M,2026-02-13,323.32,Chimaltenango,Retail
503957,Oscar Soto,F,2026-02-02,353.34,Quetzaltenango,Services
503958,Patricia Paz,M,2026-01-27,317.77,Amatitlan,Services
503959,Juan Flores,M,2026-01-22,247.22,Guatemala,Education
503960,Ricardo Hernandez,F,2026-02-23,488.2,Amatitlan,Services
503961,Sofia Molina,F,2026-02-07,485.41,Antigua,Retail
503962,Miguel Morales,M,2026-01-06,93.96,Amatitlan,Services
503963,Monica Herrera,F,2026-02-28,138.1,Amatitlan,Services
503964,Patricia Soto,F,2026-02-14,86.96,Guatemala,Services
503965,Hector Diaz,F,2026-02-26,199.81,No especificado,Services
503966,Ricardo Morales,F,2026-02-05,6.62,Amatitlan,Education
503967,Pablo Aguilar,F,2026-02-13,155.75,Escuintla,Retail
503968,Isabel Flores,M,2026-02-12,132.3,Guatemala,Education
503969,Sofia Ortega,M,2026-02-10,445.85,Villa Nueva,Services
503970,Kevin Lopez,F,2026-01-05,247.22,Villa Nueva,Education
503971,Carlos Diaz,M,2026-02-28,140.8,Amatitlan,Services
503972,Kevin Molina,M,2026-02-28,356.94,Antigua,Retail
503973,Gustavo Ruiz,F,2026-01-29,219.89,Quetzaltenango,Education
503974,Diana Lima,M,2026-01-02,127.86,Amatitlan,Services
503975,Laura Ruiz,F,2026-02-20,482.03,Quetzaltenango,Food
503976,Pedro Lopez,M,2026-01-11,250.14,Quetzaltenango,Retail
503977,Daniel Dominguez,F,2026-01-06,160.3,Escuintla,Retail
503978,Jose Ramirez,M,2026-01-31,493.86,Amatitlan,Education
503979,Carlos Reyes,F,2026-02-08,74.22,Antigua,Services
503980,Jose Herrera,F,2026-02-04,305.01,Escuintla,Services
503981,Jose Lopez,F,2026-01-22,21.36,Escuintla,Education
503982,Laura Ramirez,M,2026-01-11,255.14,Chimaltenango,Food
503983,Gustavo Molina,M,2026-02-04,429.94,No especificado,Services
503984,Kevin Lima,M,2026-01-18,215.26,Villa Nueva,Services
503985,Jose Flores,F,2026-01-23,57.51,Villa Nueva,Food
503986,Miguel Ruiz,M,2026-02-24,471.68,Antigua,Education
503987,Oscar Mejia,M,2026-02-03,70.87,Amatitlan,Education
503988,Juan Perez,F,2026-01-20,247.22,Escuintla,Education
503989,Elena Paz,M,2026-01-02,464.88,Amatitlan,Education
503990,Carlos Ortega,M,2026-01-27,177.4,Guatemala,Services
503991,Carlos Vargas,F,2026-02-11,295.18,Mixco,Education
503992,Andrea Soto,F,2026-01-07,177.57,Guatemala,Services
503993,Ana Lopez,F,2026-01-13,101.28,Amatitlan,Food
503994,Carmen Vargas,M,2026-02-04,247.22,Quetzaltenango,Education
503995,Luis Flores,F,2026-01-14,439.11,Quetzaltenango,Retail
503996,Sofia Mazariegos,F,2026-02-12,255.14,Mixco,Food
503997,Oscar Soto,F,2026-02-16,301.03,No especificado,Education
503998,Daniel Gomez,F,2026-02-14,255.98,Escuintla,Education
503999,Miguel Ruiz,F,2026-02-24,284.22,Antigua,Food
504000,Diana Paz,M,2026-01-14,255.14,Guatemala,Food
504001,Sofia Cruz,F,2026-01-24,168.56,Quetzaltenango,Services
504002,Jose Perez,F,2026-01-23,74.51,Quetzaltenango,Retail
504003,Ana Cruz,F,2026-02-07,278.32,Chimaltenango,Education
504004,Patricia Cruz,F,2026-02-09,262.64,No especificado,Retail
504005,Monica Herrera,M,2026-01-10,56.74,Guatemala,Services
504006,Juan Ruiz,M,2026-02-28,218.57,Guatemala,Education
504007,Paola Ramirez,F,2026-01-22,269.67,Guatemala,Services
504008,Daniel Gomez,F,2026-02-16,50.83,Antigua,Food
504009,Pedro Torres,M,2026-01-10,55.95,Antigua,Retail
504010,Carlos Paz,F,2026-01-14,169.13,Mixco,Education
504011,Carlos Ramirez,M,2026-02-23,250.28,Mixco,Retail
504012,Miguel Gomez,M,2026-01-04,20.84,Guatemala,Education
504013,Karla Flores,M,2026-01-24,219.4,Escuintla,Food
504014,Juan Molina,M,2026-01-20,65.42,Quetzaltenango,Education
504015,Jose Herrera,F,2026-02-10,483.53,Villa Nueva,Retail
504016,Juan Diaz,F,2026-02-01,103.99,Antigua,Retail
504017,Rene Mejia,F,2026-01-22,292.55,Guatemala,Retail
504018,Gabriela Flores,M,2026-01-17,255.14,Villa Nueva,Food
504019,Valeria Diaz,F,2026-02-04,219.28,Quetzaltenango,Food
504020,Oscar Castillo,M,2026-02-17,9.84,Chimaltenango,Education
504021,Gabriela Alvarez,F,2026-01-22,397.62,Escuintla,Services
504022,Karla Gomez,F,2026-01-16,496.55,Amatitlan,Education
504023,Paola Mejia,F,2026-02-24,422.45,Chimaltenango,Education
504024,Ricardo Dominguez,M,2026-01-08,376.48,Quetzaltenango,Retail
504025,Gabriela Ruiz,M,2026-02-28,465.73,Mixco,Services
504026,Juan Paz,F,2026-02-06,392.94,Amatitlan,Services
504027,Monica Solis,F,2026-01-31,193.82,Amatitlan,Retail
504028,Ana Flores,M,2026-02-15,171.77,Chimaltenango,Education
504029,Andrea Aguilar,M,2026-01-31,178.76,Villa Nueva,Retail
504030,Oscar Ortega,M,2026-01-13,10.13,Quetzaltenango,Education
504031,Pablo Nunez,F,2026-01-06,127.36,Escuintla,Retail
504032,Hector Herrera,F,2026-01-21,323.61,Amatitlan,Retail
504033,Rene Solis,M,2026-01-25,373.99,Villa Nueva,Retail
504034,Gabriela Gomez,M,2026-01-16,23.54,Guatemala,Retail
504035,Valeria Fuentes,F,2026-02-12,396.94,Escuintla,Education
504036,Patricia Ruiz,M,2026-01-02,303.86,Mixco,Education
504037,Valeria Ruiz,F,2026-02-17,424.46,Chimaltenango,Retail
504038,Monica Paz,M,2026-02-10,69.83,Quetzaltenango,Services
504039,Patricia Mazariegos,F,2026-02-11,368.99,Escuintla,Services
504040,Paola Dominguez,F,2026-01-04,221.93,Mixco,Retail
504041,Elena Soto,F,2026-01-21,317.43,Guatemala,Services
504042,Carlos Gomez,M,2026-02-06,99.53,Quetzaltenango,Food
504043,Karla Molina,M,2026-02-13,225.17,Villa Nueva,Food
504044,Laura Fuentes,F,2026-02-07,106.59,Antigua,Education
504045,Juan Vargas,M,2026-01-26,454.07,Amatitlan,Retail
504046,Juan Torres,F,2026-02-01,293.89,Villa Nueva,Services
504047,Ana Castillo,F,2026-02-14,196.09,Escuintla,Education
504048,Gustavo Aguilar,F,2026-01-03,133.34,Guatemala,Food
504049,Pedro Fuentes,M,2026-01-09,414.2,Amatitlan,Retail
504050,Laura Morales,F,2026-01-03,133.63,Amatitlan,Food
504051,Ricardo Castillo,M,2026-02-19,291.45,Amatitlan,Food
504052,Gabriela Alvarez,M,2026-01-31,436.21,Quetzaltenango,Retail
504053,Juan Gomez,F,2026-02-02,393.19,No especificado,Education
504054,Rene Nunez,M,2026-01-30,297.38,Mixco,Education
504055,Isabel Ramirez,F,2026-02-21,416.78,Villa Nueva,Education
504056,Elena Reyes,No especificado,2026-01-01,246.26,Amatitlan,Food
504057,Carmen Reyes,M,2026-01-06,288.4,No especificado,Services
504058,Patricia Soto,M,2026-01-01,287.09,Escuintla,Retail
504059,Pedro Diaz,M,2026-02-09,61.44,Escuintla,Services
504060,Ricardo Morales,M,2026-02-16,395.94,Mixco,Food
504061,Valeria Mejia,M,2026-02-07,247.22,Villa Nueva,Education
504062,Andrea Paz,F,2026-01-20,255.14,Villa Nueva,Food
504063,Gustavo Fuentes,F,2026-02-09,49.44,Guatemala,Services
504064,Carmen Flores,M,2026-02-13,98.28,Antigua,Services
504065,Andrea Paz,F,2026-02-14,201.0,Mixco,Food
504066,Fernando Ruiz,F,2026-01-12,52.29,Guatemala,Education
504067,Pablo Flores,F,2026-01-09,40.33,Antigua,Services
504068,Oscar Rojas,F,2026-01-16,446.35,Escuintla,Food
504069,Kevin Soto,F,2026-02-14,224.67,Quetzaltenango,Services
504070,Gabriela Ruiz,No especificado,2026-02-23,422.89,Amatitlan,Services
504071,Pablo Ramirez,F,2026-02-10,253.74,Mixco,Services
504072,Paola Paz,F,2026-01-12,164.04,Villa Nueva,Retail
504073,Gustavo Castillo,F,2026-02-11,351.69,Quetzaltenango,Retail
504074,Fernando Mejia,F,2026-01-25,225.11,Quetzaltenango,Food
504075,Isabel Diaz,F,2026-02-02,409.84,Mixco,Food
504076,Carmen Morales,M,2026-01-30,244.83,Antigua,Education
504077,Valeria Aguilar,F,2026-01-23,2.78,Antigua,Services
504078,Juan Soto,M,2026-02-12,236.83,Quetzaltenango,Services
504079,Fernando Solis,M,2026-01-10,253.74,Escuintla,Services
504080,Fernando Mejia,F,2026-01-20,64.72,Mixco,Food
504081,Monica Nunez,F,2026-02-11,253.74,Amatitlan,Services
504082,Carlos Fuentes,F,2026-02-08,458.41,Quetzaltenango,Services
504083,Kevin Paz,M,2026-01-07,71.13,Mixco,Services
504084,Andrea Lima,F,2026-01-14,175.31,Escuintla,Services
504085,Paola Mazariegos,M,2026-02-17,364.99,Villa Nueva,Services
504086,Kevin Mazariegos,M,2026-02-10,190.28,Antigua,Education
504087,Maria Molina,M,2026-01-20,253.74,Villa Nueva,Services
504088,Fernando Mendez,M,2026-01-02,255.14,Escuintla,Food
504089,Valeria Dominguez,F,2026-01-06,432.82,Mixco,Food
504090,Luis Lima,F,2026-01-12,255.14,Quetzaltenango,Food
504091,Rene Hernandez,F,2026-02-02,247.22,Chimaltenango,Education
504092,Carlos Gomez,M,2026-01-04,194.49,Quetzaltenango,Retail
504093,Diana Aguilar,F,2026-02-28,358.07,Mixco,Food
504094,Miguel Ramirez,No especificado,2026-01-07,368.14,Escuintla,Services
504095,Hector Lima,No especificado,2026-02-07,441.93,Villa Nueva,Education
504096,Rene Lima,F,2026-02-14,398.21,Escuintla,Education
504097,Oscar Diaz,F,2026-01-11,247.22,Villa Nueva,Education
504098,Rene Aguilar,F,2026-01-28,366.8,Mixco,Services
504099,Carmen Castillo,M,2026-01-17,189.67,Villa Nueva,Services
504100,Oscar Soto,F,2026-02-16,390.48,Guatemala,Food
504101,Juan Fuentes,F,2026-01-14,360.16,Amatitlan,Services
504102,Miguel Rojas,F,2026-02-28,403.72,Amatitlan,Retail
504103,Valeria Gomez,F,2026-01-19,288.5,Antigua,Services
504104,Andrea Mazariegos,F,2026-01-12,445.75,Guatemala,Education
504105,Sofia Morales,No especificado,2026-02-08,430.41,Guatemala,Retail
504106,Carmen Morales,F,2026-02-16,255.14,Chimaltenango,Food
504107,Rene Solis,F,2026-02-17,216.96,Chimaltenango,Services
504108,Rene Hernandez,M,2026-02-28,261.46,Guatemala,Education
504109,Gabriela Herrera,F,2026-01-07,445.15,Escuintla,Education
504110,Pablo Molina,F,2026-01-19,334.69,Antigua,Retail
504111,Karla Alvarez,M,2026-02-07,42.91,Villa Nueva,Education
504112,Monica Alvarez,F,2026-01-05,76.65,No especificado,Retail
504113,Laura Cruz,M,2026-02-25,204.79,Quetzaltenango,Food
504114,Fernando Hernandez,M,2026-01-28,207.33,Chimaltenango,Retail
504115,Fernando Rojas,M,2026-02-09,473.15,Guatemala,Services
504116,Pedro Molina,F,2026-02-02,140.48,Quetzaltenango,Services
504117,Monica Mendez,M,2026-02-08,186.54,No especificado,Services
504118,Gabriela Flores,F,2026-02-11,5.62,Villa Nueva,Retail
504119,Sofia Lima,M,2026-02-26,284.09,Escuintla,Retail
504120,Patricia Cruz,M,2026-02-04,272.06,Chimaltenango,Education
504121,Diana Soto,M,2026-02-20,147.24,Quetzaltenango,Food
504122,Hector Fuentes,M,2026-01-19,61.88,Villa Nueva,Retail
504123,Patricia Fuentes,F,2026-03-01,210.39,Amatitlan,Education
504124,Jose Lopez,M,2026-01-10,198.76,Amatitlan,Food
504125,Oscar Castillo,No especificado,2026-02-14,43.98,Escuintla,Services
504126,Paola Rojas,M,2026-01-21,74.95,Mixco,Retail
504127,Monica Molina,M,2026-01-05,84.37,Antigua,Education
504128,Ricardo Soto,M,2026-01-29,72.64,Amatitlan,Education
504129,Maria Mazariegos,M,2026-01-28,67.4,Antigua,Food
504130,Andrea Fuentes,M,2026-01-12,78.99,Mixco,Services
504131,Pablo Soto,M,2026-02-18,295.17,Escuintla,Food
504132,Andrea Torres,F,2026-01-18,327.58,Quetzaltenango,Food
504133,Gabriela Ortega,M,2026-01-25,369.82,Amatitlan,Education
504134,Maria Paz,F,2026-02-23,334.39,Amatitlan,Retail
504135,Kevin Ortega,F,2026-03-01,454.87,Mixco,Services
504136,Gabriela Reyes,F,2026-01-26,253.74,Amatitlan,Services
504137,Fernando Aguilar,F,2026-01-18,269.23,Escuintla,Retail
504138,Sofia Vargas,M,2026-01-08,15.64,Quetzaltenango,Education
504139,Andrea Solis,F,2026-01-27,17.38,Escuintla,Services
504140,Monica Rojas,F,2026-02-09,352.04,Amatitlan,Food
504141,Hector Castillo,F,2026-02-03,384.31,Chimaltenango,Services
504142,Paola Mendez,M,2026-01-22,413.29,Mixco,Services
504143,Andrea Ramirez,M,2026-01-24,38.95,Villa Nueva,Food
504144,Laura Castillo,M,2026-01-31,150.63,Quetzaltenango,Retail
504145,Paola Reyes,F,2026-01-16,353.74,Escuintla,Services
504146,Monica Castillo,F,2026-01-24,471.05,Chimaltenango,Retail
504147,Gustavo Paz,F,2026-02-23,385.09,Chimaltenango,Services
504148,Kevin Cruz,F,2026-01-07,236.56,Guatemala,Services
504149,Jose Mejia,M,2026-01-28,453.86,Guatemala,Education
504150,Laura Diaz,M,2026-02-14,118.55,Amatitlan,Food
504151,Daniel Rojas,M,2026-01-06,342.24,Escuintla,Retail
504152,Gustavo Perez,F,2026-02-04,69.78,Chimaltenango,Food
504153,Pedro Mejia,F,2026-01-06,448.14,Villa Nueva,Education
504154,Patricia Ramirez,M,2026-03-01,250.28,Quetzaltenango,Retail
504155,Carlos Gomez,F,2026-01-24,366.22,Quetzaltenango,Services
504156,Carlos Soto,F,2026-01-01,197.25,Villa Nueva,Food
504157,Luis Morales,F,2026-01-29,75.14,Amatitlan,Retail
504158,Karla Solis,M,2026-02-04,266.88,Quetzaltenango,Education
504159,Isabel Morales,F,2026-02-01,185.28,No especificado,Education
504160,Karla Ramirez,F,2026-01-26,307.17,Chimaltenango,Education
504161,Gabriela Rojas,M,2026-01-22,145.68,Chimaltenango,Retail
504162,Karla Lima,F,2026-01-27,444.86,Amatitlan,Services
504163,Patricia Reyes,F,2026-02-20,310.78,Mixco,Services
504164,Elena Dominguez,F,2026-02-13,324.84,Escuintla,Retail
504165,Isabel Soto,M,2026-01-18,145.43,No especificado,Retail
504166,Jose Perez,M,2026-01-15,250.28,Villa Nueva,Retail
504167,Elena Ortega,M,2026-01-09,77.94,Guatemala,Services
504168,Rene Flores,F,2026-01-24,137.75,Antigua,Education
504169,Paola Dominguez,F,2026-02-03,277.53,Chimaltenango,Retail
504170,Elena Torres,F,2026-01-08,402.65,Amatitlan,Food
504171,Ana Castillo,M,2026-02-23,214.04,Escuintla,Services
504172,Jose Lima,M,2026-02-04,212.78,Chimaltenango,Education
504173,Pablo Herrera,F,2026-02-16,361.49,Guatemala,Services
504174,Luis Fuentes,F,2026-01-27,63.71,Chimaltenango,Retail
504175,Carmen Nunez,F,2026-01-01,481.44,Antigua,Services
504176,Paola Lima,M,2026-01-03,495.34,Escuintla,Retail
504177,Fernando Castillo,F,2026-02-05,485.05,Villa Nueva,Food
504178,Gabriela Gomez,F,2026-01-14,357.68,Mixco,Retail
504179,Oscar Paz,F,2026-01-22,100.14,Chimaltenango,Retail
504180,Rene Perez,F,2026-01-24,133.74,Amatitlan,Food
504181,Valeria Flores,F,2026-02-26,279.71,Chimaltenango,Food
504182,Rene Perez,M,2026-02-01,174.38,Mixco,Education
504183,Valeria Mendez,F,2026-02-25,356.73,Villa Nueva,Services
504184,Pedro Cruz,M,2026-01-06,435.76,Quetzaltenango,Retail
504185,Kevin Herrera,F,2026-02-13,186.84,Escuintla,Education
504186,Gustavo Diaz,F,2026-02-07,414.78,Villa Nueva,Retail
504187,Karla Fuentes,M,2026-02-02,114.39,Escuintla,Retail
504188,Ana Mejia,F,2026-02-19,379.72,Antigua,Services
504189,Andrea Lima,M,2026-02-25,436.29,Quetzaltenango,Education
504190,Maria Alvarez,M,2026-01-20,103.87,Antigua,Retail
504191,Karla Lima,F,2026-01-02,138.04,Antigua,Food
504192,Karla Hernandez,M,2026-01-05,220.31,Amatitlan,Services
504193,Rene Mejia,M,2026-02-10,147.15,Amatitlan,Food
504194,Andrea Solis,No especificado,2026-01-09,391.14,Quetzaltenango,Services
504195,Miguel Reyes,M,2026-01-07,191.09,Guatemala,Retail
504196,Juan Vargas,F,2026-02-15,91.1,Villa Nueva,Retail
504197,Pablo Soto,M,2026-02-04,98.31,Amatitlan,Food
504198,Valeria Molina,No especificado,2026-02-01,376.82,Chimaltenango,Retail
504199,Hector Lopez,F,2026-01-27,207.18,Mixco,Food
504200,Oscar Rojas,M,2026-01-09,138.22,Antigua,Retail
504201,Pablo Paz,M,2026-02-13,314.42,Chimaltenango,Food
504202,Pedro Ortega,M,2026-01-11,217.11,Villa Nueva,Education
504203,Jose Mazariegos,F,2026-01-13,331.71,Mixco,Food
504204,Karla Solis,F,2026-02-19,211.6,Escuintla,Food
504205,Maria Herrera,M,2026-01-04,242.35,Escuintla,Retail
504206,Monica Fuentes,M,2026-02-10,443.7,Chimaltenango,Retail
504207,Valeria Hernandez,M,2026-02-01,250.28,Amatitlan,Retail
504208,Fernando Nunez,F,2026-02-11,390.95,Antigua,Retail
504209,Oscar Fuentes,M,2026-02-18,7.28,Amatitlan,Retail
504210,Daniel Vargas,F,2026-01-09,279.66,Quetzaltenango,Retail
504211,Laura Dominguez,F,2026-01-05,125.44,Mixco,Retail
504212,Valeria Reyes,F,2026-03-01,445.27,Quetzaltenango,Food
504213,Karla Gomez,F,2026-01-07,253.74,Amatitlan,Services
504214,Carlos Cruz,M,2026-01-16,473.56,Guatemala,Retail
504215,Pedro Vargas,M,2026-01-11,269.52,Mixco,Services
504216,Kevin Alvarez,F,2026-01-22,280.94,Villa Nueva,Retail
504217,Gabriela Torres,M,2026-02-17,253.74,Quetzaltenango,Services
504218,Fernando Mazariegos,F,2026-01-15,178.98,Villa Nueva,Services
504219,Diana Hernandez,M,2026-02-11,257.31,Amatitlan,Food
504220,Monica Dominguez,M,2026-02-26,368.83,Villa Nueva,Education
504221,Gabriela Aguilar,F,2026-01-29,255.14,Quetzaltenango,Food
504222,Ricardo Mejia,F,2026-02-07,204.77,Escuintla,Retail
504223,Oscar Rojas,M,2026-01-28,218.71,Escuintla,Retail
504224,Maria Cruz,M,2026-02-03,178.19,Guatemala,Services
504225,Juan Soto,F,2026-02-02,255.14,Escuintla,Food
504226,Ricardo Ruiz,M,2026-01-25,391.06,Antigua,Food
504227,Carlos Soto,M,2026-01-05,338.69,Chimaltenango,Retail
504228,Andrea Perez,M,2026-02-13,158.32,No especificado,Retail
504229,Gabriela Lopez,F,2026-01-04,11.97,Chimaltenango,Retail
504230,Isabel Molina,F,2026-01-29,11.7,Quetzaltenango,Retail
504231,Diana Cruz,M,2026-02-03,60.63,Villa Nueva,Services
504232,Elena Perez,F,2026-01-28,204.59,Villa Nueva,Services
504233,Juan Dominguez,M,2026-02-25,476.95,Chimaltenango,Food
504234,Daniel Mazariegos,F,2026-01-10,255.14,Amatitlan,Food
504235,Paola Ramirez,M,2026-01-17,496.97,Villa Nueva,Retail
504236,Andrea Flores,M,2026-02-19,206.86,Amatitlan,Education
504237,Pablo Lopez,M,2026-02-21,424.5,Antigua,Food
504238,Maria Morales,F,2026-01-04,251.82,Guatemala,Services
504239,Paola Soto,F,2026-03-01,253.74,Chimaltenango,Services
504240,Isabel Perez,F,2026-02-24,269.6,Escuintla,Services
504241,Karla Rojas,F,2026-01-25,376.15,Antigua,Retail
504242,Jose Flores,M,2026-02-24,253.74,Quetzaltenango,Services
504243,Ana Mejia,M,2026-02-20,253.74,Antigua,Services
504244,Hector Paz,F,2026-02-01,213.73,Quetzaltenango,Services
504245,Paola Aguilar,M,2026-02-27,410.32,Quetzaltenango,Retail
504246,Gabriela Diaz,F,2026-01-10,421.85,Quetzaltenango,Food
504247,Monica Fuentes,F,2026-01-07,455.88,Guatemala,Food
504248,Diana Fuentes,F,2026-01-14,428.2,Villa Nueva,Food
504249,Daniel Reyes,M,2026-02-11,457.06,Quetzaltenango,Retail
504250,Pedro Dominguez,M,2026-01-09,405.88,Chimaltenango,Education
504251,Ana Rojas,F,2026-02-01,378.62,Villa Nueva,Food
504252,Ana Perez,F,2026-02-12,494.29,Escuintla,Retail
504253,Gabriela Ruiz,M,2026-01-21,477.03,Escuintla,Services
504254,Rene Morales,F,2026-01-22,450.8,Mixco,Services
504255,Luis Paz,F,2026-01-01,175.17,Amatitlan,Education
504256,Daniel Torres,No especificado,2026-02-28,414.61,Guatemala,Education
504257,Fernando Mendez,M,2026-01-03,259.51,Antigua,Retail
504258,Pablo Torres,F,2026-01-21,399.32,Chimaltenango,Services
504259,Miguel Ramirez,F,2026-02-11,3.01,Villa Nueva,Food
504260,Fernando Ramirez,M,2026-01-20,6.67,Amatitlan,Education
504261,Miguel Herrera,F,2026-02-18,253.74,No especificado,Services
504262,Pedro Fuentes,M,2026-02-10,201.19,Mixco,Retail
504263,Ana Flores,F,2026-02-25,470.7,Guatemala,Retail
504264,Paola Cruz,M,2026-02-22,40.26,Escuintla,Services
504265,Sofia Dominguez,F,2026-02-14,130.43,Mixco,Food
504266,Daniel Fuentes,M,2026-02-01,372.07,Chimaltenango,Services
504267,Carlos Reyes,F,2026-02-08,336.26,Escuintla,Food
504268,Karla Rojas,M,2026-01-08,434.5,No especificado,Services
504269,Jose Diaz,M,2026-01-22,247.22,Mixco,Education
504270,Gabriela Alvarez,F,2026-01-11,354.72,Quetzaltenango,Services
504271,Patricia Lima,M,2026-02-07,229.74,Antigua,Education
504272,Maria Solis,M,2026-02-12,153.65,Chimaltenango,Food
504273,Patricia Vargas,F,2026-02-09,125.89,Amatitlan,Services
504274,Laura Lopez,F,2026-02-15,89.83,Mixco,Retail
504275,Gustavo Soto,M,2026-01-17,90.44,Villa Nueva,Retail
504276,Kevin Hernandez,M,2026-03-01,182.13,Quetzaltenango,Food
504277,Fernando Diaz,M,2026-01-02,383.97,Mixco,Food
504278,Rene Nunez,M,2026-02-04,91.21,Guatemala,Services
504279,Kevin Soto,M,2026-02-11,55.53,Escuintla,Retail
504280,Paola Ramirez,M,2026-02-16,78.09,Chimaltenango,Food
504281,Carmen Fuentes,F,2026-01-10,245.81,Mixco,Food
504282,Diana Ortega,No especificado,2026-02-10,52.06,Chimaltenango,Retail
504283,Ricardo Cruz,M,2026-02-18,344.8,Amatitlan,Food
504284,Ana Torres,M,2026-02-02,280.36,Amatitlan,Education
504285,Diana Morales,F,2026-01-08,247.22,Antigua,Education
504286,Paola Nunez,F,2026-02-18,42.48,Antigua,Services
504287,Pablo Ortega,M,2026-01-30,191.18,Mixco,Food
504288,Paola Dominguez,F,2026-01-13,28.49,Guatemala,Food
504289,Sofia Lopez,M,2026-01-31,262.69,Mixco,Education
504290,Daniel Soto,M,2026-01-10,471.6,Guatemala,Retail
504291,Maria Castillo,M,2026-01-27,450.48,Mixco,Services
504292,Pedro Ruiz,M,2026-01-19,392.26,Guatemala,Services
504293,Patricia Vargas,M,2026-02-20,361.9,Villa Nueva,Education
504294,Karla Herrera,F,2026-01-24,81.62,Villa Nueva,Services
504295,Carmen Diaz,M,2026-02-03,362.98,Mixco,Services
504296,Patricia Mazariegos,F,2026-02-26,31.37,Chimaltenango,Services
504297,Miguel Herrera,F,2026-01-28,196.04,Mixco,Retail
504298,Andrea Aguilar,M,2026-02-19,421.05,Villa Nueva,Education
504299,Diana Cruz,F,2026-02-05,344.73,Quetzaltenango,Services
504300,Jose Dominguez,F,2026-02-14,30.21,Amatitlan,Retail
504301,Isabel Ortega,M,2026-01-30,224.5,Villa Nueva,Food
504302,Diana Ramirez,M,2026-02-23,247.22,Antigua,Education
504303,Diana Mendez,F,2026-02-09,43.37,Mixco,Services
504304,Carlos Soto,F,2026-01-24,433.52,Villa Nueva,Services
504305,Luis Paz,M,2026-03-01,41.93,Quetzaltenango,Retail
504306,Patricia Nunez,F,2026-03-01,74.06,Mixco,Education
504307,Kevin Ortega,F,2026-02-03,412.56,Mixco,Food
504308,Gabriela Perez,M,2026-02-24,463.61,Villa Nueva,Services
504309,Oscar Flores,M,2026-01-22,372.82,No especificado,Food
504310,Luis Ortega,F,2026-01-12,224.63,Chimaltenango,Education
504311,Sofia Gomez,M,2026-02-27,250.28,Antigua,Retail
504312,Daniel Torres,M,2026-01-23,414.64,No especificado,Food
504313,Rene Mendez,M,2026-02-18,223.83,Antigua,Education
504314,Isabel Molina,M,2026-01-19,498.28,Chimaltenango,Retail
504315,Paola Ortega,M,2026-02-23,433.42,Guatemala,Food
504316,Pedro Reyes,F,2026-01-12,184.39,Mixco,Food
504317,Gustavo Diaz,M,2026-02-01,324.83,Villa Nueva,Services
504318,Karla Soto,F,2026-02-26,168.12,Guatemala,Education
504319,Paola Mazariegos,M,2026-02-08,421.58,Chimaltenango,Services
504320,Karla Ruiz,No especificado,2026-01-24,262.58,Guatemala,Retail
504321,Elena Alvarez,M,2026-01-04,392.1,Quetzaltenango,Services
504322,Gabriela Mendez,M,2026-02-22,279.56,Villa Nueva,Retail
504323,Valeria Paz,M,2026-02-06,22.79,Villa Nueva,Food
504324,Elena Rojas,F,2026-02-05,332.87,Mixco,Food
504325,Hector Ruiz,F,2026-01-07,479.28,Quetzaltenango,Services
504326,Gabriela Paz,M,2026-01-04,158.69,Amatitlan,Services
